id_str,text,created_at,"('user', 'id_str')"
737594088514412547,"Er is een nieuwe klacht gemeld over KLM op Klacht.nl, zie https://t.co/YxXkWETiR4 Oplossen? https://t.co/Ls4T06i8Ff",Tue May 31 10:38:29 +0000 2016,332684232
737594094684246016,I piloti di @airfrance pronti a scioperare di nuovo https://t.co/CwNKXMf3wN,Tue May 31 10:38:30 +0000 2016,62469494
737594104998043648,La mayor aerolínea latinoamericana suspende vuelos a Venezuela como ya han hecho Lufthansa... https://t.co/nT6LYmp9KJ via @johnsonortiz,Tue May 31 10:38:33 +0000 2016,747254647
737594133204729856,So @easyJet are gonna charge £80 if you aren't at your flight 30 mins before departure. Can we charge the £80 when it departs 30mins + late?,Tue May 31 10:38:39 +0000 2016,22388619
737594144235741184,"RT @itvnews: EasyJet to turn away passengers who arrive with less than 30 minutes before departure
https://t.co/Udt1CWgDGd https://t.co/c4Z…",Tue May 31 10:38:42 +0000 2016,440001669
737594188615688192,Les chaussures connectées d'EasyJet #travel #Sneakairs #barcelonastreetproject #digitalmarketing #easyjet https://t.co/vgXawLOrEA,Tue May 31 10:38:53 +0000 2016,40292319
737594191379726336,"itvnews: EasyJet to turn away passengers who arrive with less than 30 minutes before departure
… https://t.co/pqjpXPYVbt",Tue May 31 10:38:53 +0000 2016,3411721563
737594211000688642,@AmericanAir I was assisting my who is active duty she made it seem as I was an inconvenience to ask her question about the process,Tue May 31 10:38:58 +0000 2016,768027822
737594218965651458,@AmericanAir flight AA 1541 an hour late and still no news on when we take off,Tue May 31 10:39:00 +0000 2016,257213501
737594244974542848,Easyjet to stop anyone going through airport security at Gatwick if less than 30 minutes til their flight #HeartNews https://t.co/3hO8s7eW7I,Tue May 31 10:39:06 +0000 2016,2427482071
737594278067593217,EasyJet introduces new '30 minute rule': Late-running passengers will be turned away https://t.co/aPlZqg2VgI,Tue May 31 10:39:14 +0000 2016,726678193168478209
737594310191779841,"RT @24h_tve: Latam, Lufthansa, Air Canadá y Alitalia suspenden sus vuelos con Caracas por la compleja situación venezolana

#TD2 https://t.…",Tue May 31 10:39:22 +0000 2016,583028143
737594320098709505,"¿Podemos?  claro que podemos. SÍ SE PUEDE.  Vamos que que queda menos de un mes.

https://t.co/tC3syVTKPX https://t.co/4Hx2XEU6Db",Tue May 31 10:39:24 +0000 2016,1496705072
737594327438757888,RT @morandavid: Felicitaciones @NicolasMaduro Lufthansa anuncia que no volará hasta acá. Igual Latam. La IATA dice que tu gobierno les debe…,Tue May 31 10:39:26 +0000 2016,728144291889979392
737594359323852801,Possible arrival of Ryanair to Ukraine should not discriminate against other carriers - expert https://t.co/1zr1e9difd,Tue May 31 10:39:33 +0000 2016,107968051
737594360120778752,"@keith_chinn Hi, for live updates pls use our flight tracker:https://t.co/3XXnDJwnhm. Regards Thomas",Tue May 31 10:39:33 +0000 2016,38676903
737594371822886913,@charlesadderly @rubyswoods  https://t.co/B3SyJzjJVq,Tue May 31 10:39:36 +0000 2016,449137528
737594388797214720,"RT @NickFerrariLBC: EasyJet wants to charge £80 if we're late. Ok, so long as we can charge them the same when they're 30 minutes late taki…",Tue May 31 10:39:40 +0000 2016,566288755
737594413396819968,Possible arrival of Ryanair to Ukraine should not discriminate against other carriers - expert: The issue of ... https://t.co/dMtbuLiL9T,Tue May 31 10:39:46 +0000 2016,3185941787
737594421202407424,Calling @British_Airways EVERY WEEK at least TWICE to sort out this situation is ANNOYING. I hope the lady I spoke to will sort this out!,Tue May 31 10:39:48 +0000 2016,2411783630
737594421290487810,Possible arrival of Ryanair to Ukraine should not discriminate against other carriers - expert: The issue of ... https://t.co/AN5pssvE4J,Tue May 31 10:39:48 +0000 2016,1356650942
737594429138034688,Possible arrival of Ryanair to Ukraine should not discriminate against other carriers - expert: The issue of ... https://t.co/AKmBJUpaOE,Tue May 31 10:39:50 +0000 2016,716940679205806080
737594456463937536,Auckland Airport baggage handlers throw surfboards from #Qantas... https://t.co/uj5sQaWTpt,Tue May 31 10:39:56 +0000 2016,3033503267
737594464898682880,"RT @TTGMENA: @EtihadAirways has launched its new #FirstClass Lounge &amp; #Spa at #AbuDhabi Airport! 

https://t.co/946llv4AFc https://t.co/ruJ…",Tue May 31 10:39:58 +0000 2016,2956402076
737594494581760000,@AmericanAir #Pilot Seniority Integration Faces Lawsuit By @USairways #Pilots - @Forbes https://t.co/MqWTQrNkoT,Tue May 31 10:40:06 +0000 2016,68649274
737594495978459136,"Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:40:06 +0000 2016,102601082
737594513925935109,Auckland Airport baggage handlers throw surfboards from #Qantas... https://t.co/XZR5jX4suf,Tue May 31 10:40:10 +0000 2016,2798616144
737594550873554946,RT @British_Airways: Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,Tue May 31 10:40:19 +0000 2016,136029972
737594583756857344,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:40:27 +0000 2016,1437076740
737594613519634434,...Un Ovni casi choca con avión de Ryanair: https://t.co/T6O9ujQRVy,Tue May 31 10:40:34 +0000 2016,50909139
737594619140005889,#economie Leegloop subtop KLM zet voort https://t.co/kjJkfe5Unq #nieuwstwitter,Tue May 31 10:40:35 +0000 2016,1966206097
737594621233004545,#economie Leegloop subtop KLM zet voort https://t.co/gBZT6Q7zvL #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950180020
737594622235418624,#economie Leegloop subtop KLM zet voort https://t.co/htNOxrqOZj #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950231350
737594622516461568,#economie Leegloop subtop KLM zet voort https://t.co/eUck4uL00V #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1964817632
737594622663237633,#economie Leegloop subtop KLM zet voort https://t.co/3GVrM0Sjli #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950187358
737594622608740352,#economie Leegloop subtop KLM zet voort https://t.co/V1C1KchqM3 #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950088040
737594622810062849,#economie Leegloop subtop KLM zet voort https://t.co/iD0seSPdK6 #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950146958
737594622814212099,#economie Leegloop subtop KLM zet voort https://t.co/nUsVnFpB0a #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1966274251
737594622512242688,#economie Leegloop subtop KLM zet voort https://t.co/UzayUviHuy #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950085880
737594623258824709,#economie Leegloop subtop KLM zet voort https://t.co/l0eWRoQ8Lf #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1949967505
737594622684209152,#economie Leegloop subtop KLM zet voort https://t.co/xOVIORGm5B #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1966122492
737594623510487042,#economie Leegloop subtop KLM zet voort https://t.co/ZsdmIqVduQ #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1966248877
737594623275601920,#economie Leegloop subtop KLM zet voort https://t.co/8q3XJq0Lac #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950208243
737594623455989760,#economie Leegloop subtop KLM zet voort https://t.co/2IDKkjTuil #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,2177414468
737594623120396288,#economie Leegloop subtop KLM zet voort https://t.co/6dG5L08vNy #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1966149666
737594623690870785,#economie Leegloop subtop KLM zet voort https://t.co/M6qzZ1OujU #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950211699
737594623913140226,#economie Leegloop subtop KLM zet voort https://t.co/5FB3U0GMwS #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950189410
737594623921512448,#economie Leegloop subtop KLM zet voort https://t.co/C26ldEKnFk #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,2175847076
737594624139616256,#economie Leegloop subtop KLM zet voort https://t.co/Gay4VIpT73 #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950082610
737594624450011136,#economie Leegloop subtop KLM zet voort https://t.co/16cSdQPgDl #nieuwstwitter,Tue May 31 10:40:36 +0000 2016,1950183332
737594624689082369,#economie Leegloop subtop KLM zet voort https://t.co/ndhEat9CdM #nieuwstwitter,Tue May 31 10:40:37 +0000 2016,1966198908
737594624672305154,#economie Leegloop subtop KLM zet voort https://t.co/jcCCtZea41 #nieuwstwitter,Tue May 31 10:40:37 +0000 2016,1950210391
737594625834127361,#economie Leegloop subtop KLM zet voort https://t.co/PZ74ATjDVR #nieuwstwitter,Tue May 31 10:40:37 +0000 2016,1966230164
737594626144493569,#economie Leegloop subtop KLM zet voort https://t.co/vD6hHrbSNz #nieuwstwitter,Tue May 31 10:40:37 +0000 2016,1966240603
737594639822163968,"Aeroporti di Puglia, dietrofront di Emiliano su incentivi a Ryanair: dalla Giunta 12 milioni di... https://t.co/8EHBCELQ8o",Tue May 31 10:40:40 +0000 2016,352498677
737594667521298432,Les chaussures connectées d'EasyJet https://t.co/NKwxxvzTyv,Tue May 31 10:40:47 +0000 2016,2359356474
737594673301061632,RT @Ryanair: New London Stansted route to Olsztyn Mazury. Read more: https://t.co/CYyY61vRl2 https://t.co/uJXVmm0CWn,Tue May 31 10:40:48 +0000 2016,1104581336
737594718045900801,@Aidan64 @easyJet,Tue May 31 10:40:59 +0000 2016,1500536852
737594739956928512,:( https://t.co/0eFqDeJgVR,Tue May 31 10:41:04 +0000 2016,138792015
737594770453716992,"RT @Aidan64: Stuck at Lyon airport with circa 60 people, many elderly, after @easyJet cancelled flight to Gatwick. No food or water for 6 h…",Tue May 31 10:41:11 +0000 2016,1500536852
737594773096144897,"INTERESTING that the Britain Stronger in Europe campaign held a rally at Ryan-air HQ. 
Ryanair and the EU have a lot in common: Very little…",Tue May 31 10:41:12 +0000 2016,1953917312
737594813562785801,Mijn schoonvader (ex-KLM'er) draait zich om in zijn graf https://t.co/N77ipGRIoQ,Tue May 31 10:41:22 +0000 2016,221392517
737594817819992064,"RT @NickFerrariLBC: EasyJet wants to charge £80 if we're late. Ok, so long as we can charge them the same when they're 30 minutes late taki…",Tue May 31 10:41:23 +0000 2016,3873889876
737594827454349312,Nightmare from Lisbon with @KLM continues I'm a day late already &amp; my LBA flight is cancelled by @British_Airways https://t.co/NrTlPhxDWF,Tue May 31 10:41:25 +0000 2016,246726172
737594874858344450,@traigla_rbx udoge decided to close easyJet LOL,Tue May 31 10:41:36 +0000 2016,706911749518262273
737594881934168064,"@easyJet we did thanks Thomas. We knew the flight was cancelled, Prague airport did not! No announcements, had to stay in the airport.",Tue May 31 10:41:38 +0000 2016,434288280
737594886229102592,"@Ryanair Trying to make a complaint about baggage charges, but your form seems to be out of order: https://t.co/H3La962hIZ",Tue May 31 10:41:39 +0000 2016,16985058
737594886984081410,"China Southern arrive à Toronto, fête sa coentreprise avec KLM https://t.co/NsjaT3Z9ui",Tue May 31 10:41:39 +0000 2016,460121855
737594894496108545,RT @Ryanair: New London Stansted route to Olsztyn Mazury. Read more: https://t.co/CYyY61vRl2 https://t.co/uJXVmm0CWn,Tue May 31 10:41:41 +0000 2016,970495423
737594959654572032,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:41:56 +0000 2016,150289960
737594977870446594,@VirginAtlantic You get any freebies bruv working for @VirginAtlantic and all,Tue May 31 10:42:01 +0000 2016,704055542692634624
737594977966907393,@KLM Will do!,Tue May 31 10:42:01 +0000 2016,15739585
737594977241305089,"If it keeps lowering costs, that'd be wonderful. Only Ryanair are committed to low-price flights anymore. https://t.co/o7XwU7bfRU",Tue May 31 10:42:01 +0000 2016,722885174053044227
737594982886842369,"Buen día ! Informamos: Aerolíneas Lufthansa y LATAM se retiran de VZLA, Lufthansa tendrá operaciones hasta el 18 de Jun y LATAM hasta el 17.",Tue May 31 10:42:02 +0000 2016,725332377996693507
737594990050705413,https://t.co/sVZsTZcexD #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:04 +0000 2016,3336001360
737594992273686533,https://t.co/CiQxpSmp4P #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:04 +0000 2016,3336001360
737594994341511168,https://t.co/0FRWSikYNW #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:05 +0000 2016,3336001360
737594996556070913,https://t.co/fu9xSVqsxc #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:05 +0000 2016,3336001360
737594996904235010,@AmericanAir I am flying with you on Thursday and want to add a special meal- can't find it when I am checking in online...,Tue May 31 10:42:05 +0000 2016,20448709
737594999122972672,https://t.co/NaEvd8NFzy #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:06 +0000 2016,3336001360
737595001039781888,"RT @david_bychkov: easyJet: bicialmeria Hi, please check our flight tracker to know if they are flying:
https://t.co/LSWxDx0DK6
BR, Alessan…",Tue May 31 10:42:06 +0000 2016,733990604754067456
737595001815736321,https://t.co/TOr8ckzlwj #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:06 +0000 2016,3336001360
737595003233390593,RT @fvg35: Les pilotes d'Air France votent une grève longue. Ils vont couler leur boîte. Lamentable. #AirFrance #greves  https://t.co/eaYw8…,Tue May 31 10:42:07 +0000 2016,992623585
737595004202274816,https://t.co/3oEph7fl7n #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:07 +0000 2016,3336001360
737595006182035456,https://t.co/t0Qv1ZuZ4v #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:07 +0000 2016,3336001360
737595008459513857,https://t.co/hdjiUgcHHC #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:08 +0000 2016,3336001360
737595010606989313,https://t.co/TcdSWjRCf5 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 10:42:09 +0000 2016,3336001360
737595013899522048,"RT @Ryanair: Did you know, in other countries, summer lasts longer than just 1 week? https://t.co/cgLkPqmZBx https://t.co/ixMxyHaKVM",Tue May 31 10:42:09 +0000 2016,3374378367
737595020589465600,#Grèves :Le Gouvernement cherche une sortie de crise #CGT #AirFrance #SNCF.. Mairie de #Tulle via @PlacideActu https://t.co/hVMjxBhXjz,Tue May 31 10:42:11 +0000 2016,2172632484
737595026847338496,Lufthansa suspends Caracas flights as Venezuelan economy struggles https://t.co/PNKCzMoL6d,Tue May 31 10:42:12 +0000 2016,522217068
737595052537434117,Ryanair Holdings plc (RYAAY) Position Lowered by CQS Cayman LP: CQS Cayman LP cut its stake… https://t.co/UT2rhQKhY6,Tue May 31 10:42:19 +0000 2016,2435600154
737595070950432768,British_Airways: kevlee__ Please follow us &amp; DM your EC no. along with full details of your query including flight details and both members…,Tue May 31 10:42:23 +0000 2016,3031204060
737595071814459393,"RT @24h_tve: Latam, Lufthansa, Air Canadá y Alitalia suspenden sus vuelos con Caracas por la compleja situación venezolana

#TD2 https://t.…",Tue May 31 10:42:23 +0000 2016,1651422768
737595073370591234,"British_Airways: svikramchauhan Hi, unfortunately we don't have any update at the moment. We appreciate this is frustrating and we're very …",Tue May 31 10:42:24 +0000 2016,3031204060
737595075316703237,British_Airways: svikramchauhan the inconvenience this has caused you. Please remove your personal details from public view. ^Jane 2/2,Tue May 31 10:42:24 +0000 2016,3031204060
737595075564163073,Lufthansa/American Airlines/AirCanada/Alitalia stenger rutene sine til Venezuela. Fordi knapt noen vil dit lenger. #Sosialismen lenge leve!,Tue May 31 10:42:24 +0000 2016,17509661
737595118778081284,"RT @LBC: EasyJet is to charge £80 if we're late. Ok, says Nick Ferrari, as long as we can charge them when they take off late https://t.co/…",Tue May 31 10:42:34 +0000 2016,18211084
737595126575304704,KLM: mikaelmork That sounds odd! Could you send us your Flying Blue number in a Direct Message so we can have a look? Thanks! :),Tue May 31 10:42:36 +0000 2016,3031204060
737595124989853696,Échale un vistazo a la nueva y lujosa Sala VIP y Spa de #EtihadAirways en #abudhabi https://t.co/IrHpuHxyXZ,Tue May 31 10:42:36 +0000 2016,709324012237811712
737595128248819712,REFUSE TO TRANSPORT GREYHOUNDS TO CANIDROME DEATH TRAP LUFTHANSA https://t.co/1WdreuMI1g,Tue May 31 10:42:37 +0000 2016,1548924643
737595128785735681,"KLM: stewartleiwa Dag Stewart, we hebben verschillende vouchers en verschillende mogelijkheden. Meer informatie hierover via &gt;&gt;",Tue May 31 10:42:37 +0000 2016,3031204060
737595130585092100,KLM: stewartleiwa https://t.co/OUBgaeTow4. Je kunt ons ook de referentie sturen in Direct Message. Dan kijken wij naar de &gt;&gt;,Tue May 31 10:42:37 +0000 2016,3031204060
737595130366959617,I earn @AmericanAir #AAdvantage miles to celebrate milestones like retiring! #MilesForMilestones #Promotion https://t.co/1eUOU8txQh,Tue May 31 10:42:37 +0000 2016,208785716
737595132514439174,KLM: stewartleiwa mogelijkheden. Wil je de voucher gebruiken voor de aankoop van een ticket? &lt;&lt;,Tue May 31 10:42:38 +0000 2016,3031204060
737595133793697792,I earn @AmericanAir #AAdvantage miles to celebrate milestones like retiring! #MilesForMilestones #Promotion https://t.co/RyDtDrcYT6,Tue May 31 10:42:38 +0000 2016,208785716
737595134502572033,"KLM: roryacurran Thanks for the kind words, Rory. Have a pleasant flight!",Tue May 31 10:42:38 +0000 2016,3031204060
737595134284435456,Lufthansa Says Venezuela Owes It More Than $100 Million https://t.co/EQf60RnWfF https://t.co/ib2AF2FOeP,Tue May 31 10:42:38 +0000 2016,65594489
737595136364810240,"KLM: BooWiki The lounge in Doha is not shared by our airline, kindly visit this link to learn more about lounge ac… https://t.co/3gWcmEekhL",Tue May 31 10:42:39 +0000 2016,3031204060
737595138365476864,KLM: AndrewKingXXX Nicolas de Feuillet champagne perhaps? ;) That is what we have on board!,Tue May 31 10:42:39 +0000 2016,3031204060
737595140244570112,KLM: priddy Hello. Thank you for bringing this to our attention. It is correct that the benefits for Flying Blue Silver members recently&gt;&gt;&gt;,Tue May 31 10:42:39 +0000 2016,3031204060
737595137862172677,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:42:39 +0000 2016,77237194
737595142123618304,"KLM: priddy &lt;&lt;&lt; These changes were announced in the December 2015 Flying Blue miles summary e-mail, and it is unfortunate&gt;&gt;&gt;",Tue May 31 10:42:40 +0000 2016,3031204060
737595143927136257,KLM: priddy &lt;&lt;&lt;that you may have missed it. You can still read the announcement online at https://t.co/HCnlSKeCpq. Kind regards.,Tue May 31 10:42:40 +0000 2016,3031204060
737595178899279872,Nice services in this huge and crowded lounge (@ KLM Crown Lounge 52 (Intercontinental)) https://t.co/1jXtMHa3Bg,Tue May 31 10:42:49 +0000 2016,114565226
737595201091342337,NEWS: Lufthansa to fly Frankfurt-Cape Town from Dec 2 @lufthansa #frankfurt #capetown… https://t.co/haL4WSfFBl https://t.co/QdztTEzCe9,Tue May 31 10:42:54 +0000 2016,2419481539
737595216576663554,"@AmericanAir - no worries, that's air travel. Thanks again for all the effort this am. ORD then PVG!",Tue May 31 10:42:58 +0000 2016,15856016
737595254799355904,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:43:07 +0000 2016,233283149
737595265763282944,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:43:09 +0000 2016,2798575448
737595278744649728,@EDINA_eJournals  2 / We recommend to check our website https://t.co/mpXoU3gt88 for updates. Thanks,Tue May 31 10:43:12 +0000 2016,16998490
737595285925335040,@KLM @British_Airways It will have taken me nearly 12 hours to get from Lisbon to Leeds today - crazy and I'm 24 hours late as it is,Tue May 31 10:43:14 +0000 2016,246726172
737595327616716800,@VirginAtlantic booked our seats for 72 hours before flight with out flying club benefits but can't book our child's without paying? Why?,Tue May 31 10:43:24 +0000 2016,205198811
737595329369907200,Could @EtihadAirways' new members' club-style space be the world's best first-class lounge? https://t.co/1mjtxwvPhn,Tue May 31 10:43:25 +0000 2016,964073773
737595356167299072,"RT @NickFerrariLBC: EasyJet wants to charge £80 if we're late. Ok, so long as we can charge them the same when they're 30 minutes late taki…",Tue May 31 10:43:31 +0000 2016,797129312
737595366049087491,For all those of us running late.... https://t.co/SIaVpT98EV,Tue May 31 10:43:33 +0000 2016,1121905177
737595376719396867,#beurs #aex  #airfranceklm piloten stemmen voor langdurige staking https://t.co/3T0LVzpzUB,Tue May 31 10:43:36 +0000 2016,2278695511
737595379886084099,Is Qatar Airways about to launch the world's longest direct flight? ##Qantas https://t.co/GtUkgVHgpQ,Tue May 31 10:43:37 +0000 2016,2778043482
737595383371563008,RT @Telegraph: Easyjet passengers to be turned away if they arrive less than 30 minutes early https://t.co/QnDYf7HBX4 https://t.co/FuayW7LI…,Tue May 31 10:43:37 +0000 2016,19104804
737595386911555584,1/06 à 7h15 #m6kidsetmoi: Agathe10 ans sera à #CDG https://t.co/Ie3zeFD9v4 @CocoAly @TurjmanFranck @M6 #AirFrance https://t.co/oupjMIZ0fC,Tue May 31 10:43:38 +0000 2016,2288485103
737595393546932225,@Aidan64 @easyJet no water for 8 hours??? From easy jet in Lyon!!!,Tue May 31 10:43:40 +0000 2016,1500536852
737595412673003520,"RT @MCFC: Some pretty impressive stats from @SAPSports!

Vote for your @EtihadAirways POTS: https://t.co/p2SZRzycX5 https://t.co/HyuRYvt9Wk",Tue May 31 10:43:44 +0000 2016,2921492314
737595418146570240,@nicnac81 @united wouldn't get that with @British_Airways,Tue May 31 10:43:46 +0000 2016,241485471
737595419161591808,"En espera que @KLM encuentre mi maleta y la mi hotel,",Tue May 31 10:43:46 +0000 2016,95754734
737595421233549312,@lufthansa thanks ever so much to the very kind lady at the helpdesk in Nice who agreed to post my postcards yesterday lunchtime!,Tue May 31 10:43:46 +0000 2016,13267
737595436005916672,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:43:50 +0000 2016,115196504
737595455576494082,Loving @acorns - have now saved enough small change for @EtihadAirways to get me back to #Paris!,Tue May 31 10:43:55 +0000 2016,20032587
737595462211932160,@vgmarcio @Ryanair gonna post my pictures getting sick on their planes last summer hahaha sooz :/,Tue May 31 10:43:56 +0000 2016,40135704
737595507766222852,RT @thomasaugusto: Hey @AmericanAir I need some help regarding unused credit! I just wrote in to your customer relations via your website,Tue May 31 10:44:07 +0000 2016,805183524
737595508038852608,Passagers en retard : easyJet serre la vis à Gatwick https://t.co/cH6pnGL1Tb,Tue May 31 10:44:07 +0000 2016,460121855
737595507934003200,@TobenbenHu @Virgin @VirginAtlantic 你不知道现在很多贴吧都不是原创人的了么？,Tue May 31 10:44:07 +0000 2016,710784103633670144
737595528712593410,Could @EtihadAirways' new members' club-style space be the world's best first-class lounge? https://t.co/lZW07uEpxl https://t.co/vVs5og2cHZ,Tue May 31 10:44:12 +0000 2016,1500696168
737595528729366529,Could @EtihadAirways' new members' club-style space be the world's best first-class lounge? https://t.co/1mjtxwvPhn https://t.co/BQ3wHqAMmn,Tue May 31 10:44:12 +0000 2016,964073773
737595531627614208,"@airfrance c noté.
Et peut on ajouter une poussette en soute à l'enregistrement ou doit on le faire à l'achat du billet?",Tue May 31 10:44:13 +0000 2016,304039778
737595545955368961,"RT @jatirado: Sin vuelos, medicinas y alimentos, en Venezuela: Un día después de que la aerolínea alemana Lufthansa anuncia... https://t.co…",Tue May 31 10:44:16 +0000 2016,2365305244
737595565995757568,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:44:21 +0000 2016,103409589
737595572387860481,RT @TeleLuxTravel: Could @EtihadAirways' new members' club-style space be the world's best first-class lounge? https://t.co/1mjtxwvPhn http…,Tue May 31 10:44:22 +0000 2016,21209392
737595592436649985,RT @nelsonbocaranda: Vocero de @lufthansa en @questCNN:Hemos descontado como perdida €130 Millones en últimos 2 años.No hay condiciones.Si…,Tue May 31 10:44:27 +0000 2016,1228697024
737595613164929024,KLM heeft nog een dag om nieuwe vrachtbaas te vinden https://t.co/1ZpvwNa8Ag,Tue May 31 10:44:32 +0000 2016,33476102
737595615174004737,@FaltotKlu @easyJet il y a des grèves?,Tue May 31 10:44:33 +0000 2016,148829382
737595615224307718,Ryanair Holdings plc $RYAAY Position Lowered by CQS Cayman LP https://t.co/DUxO2czgcP,Tue May 31 10:44:33 +0000 2016,2181281054
737595619603152896,Humm pour mon prochain voyage👏🏽👏🏽✈️🏖🎎 https://t.co/e91HLeu0iq,Tue May 31 10:44:34 +0000 2016,833127541
737595625542291457,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:44:35 +0000 2016,547224827
737595637525405698,"@itvnews amazing, every #easyjet flight I've been on (more than I care to admit) has always been at least 30 mins late!",Tue May 31 10:44:38 +0000 2016,431269308
737595639853260800,"RT @RunRunesWeb: Latam Airlines, igual que Lufthansa, suspende temporalmente sus vuelos a Venezuela - https://t.co/QquxvggKkq",Tue May 31 10:44:39 +0000 2016,1220064649
737595643401641986,"RT @david_bychkov: easyJet: adler_sd HI, i apologize for the delay. Next time, check our flight tracker for the updates: https://t.co/LSWxD…",Tue May 31 10:44:39 +0000 2016,3172991259
737595646048227329,Congratulations  https://t.co/NM3wZNBFyk,Tue May 31 10:44:40 +0000 2016,4053892461
737595694622478337,".@Iberia_en @British_Airways I was standing at the end of the jetway, at the open door of the aircraft when I was told I wouldn't be let on",Tue May 31 10:44:52 +0000 2016,797835
737595747143536640,"RT @Maxence_Pgd: @stark_jerem @WaRTeK @easyJet C'est comme le "" Oh non ce matin je suis fatigué je dois prendre un vol pour Los Angeles #VD…",Tue May 31 10:45:04 +0000 2016,1438546303
737595781289369600,"RT @24h_tve: Latam, Lufthansa, Air Canadá y Alitalia suspenden sus vuelos con Caracas por la compleja situación venezolana

#TD2 https://t.…",Tue May 31 10:45:12 +0000 2016,720931414108213248
737595793503182853,"EasyJet bans late boarding 30 minutes before flights
https://t.co/A0JDcMVwIu
#EasyJet #DMT #DirectMarketTouch https://t.co/XvPdefzrFe",Tue May 31 10:45:15 +0000 2016,1960694214
737595806778195968,easyJet passengers will be refused boarding if they arrive less than 30 minutes before take-off https://t.co/qMw0MxNp4K,Tue May 31 10:45:18 +0000 2016,16803602
737595812918616064,"@Ryanair non posso prendere il volo prenotato perché sono stata operata stanotte, posso ottenere il rimborso tramite certificato medico? Tks",Tue May 31 10:45:20 +0000 2016,88638812
737595819889594373,EasyJet bans late boarding 30 minutes before flights. The budget airline is introducing the change... https://t.co/Hy513MURYg,Tue May 31 10:45:21 +0000 2016,2154869502
737595829259624450,"RT @itvnews: EasyJet to turn away passengers who arrive with less than 30 minutes before departure
https://t.co/Udt1CWgDGd https://t.co/c4Z…",Tue May 31 10:45:24 +0000 2016,132560265
737595843901939715,@weyside7 easyjet say it is upto Geneva airport to sort out our transport for an easyjet flight - they say no!  No response to phone call!,Tue May 31 10:45:27 +0000 2016,1500536852
737595852110237696,@British_Airways What's with the negative feedback regarding On Business? Is this not concerning for BA?,Tue May 31 10:45:29 +0000 2016,4234875317
737595870271545348,Bunch of jokers. Will never fly again after way they treated us last year. Disgusting  https://t.co/5DAjFAHRuG,Tue May 31 10:45:33 +0000 2016,3336879579
